0.00000, 1.80241, -0.00000, 0.00000, 0.00000, -0.00007, 0.00000, 49.38083, -0.00000, 0.00000
0.02000, 1.80241, 0.21950, 0.00017, 0.01720, -0.00007, 0.00000, 49.38083, -0.00000, 0.00000
0.04000, 1.81119, 0.43750, 0.00069, 0.03440, -0.00035, 0.00002, 49.38083, -0.00000, 0.00000
0.06000, 1.81991, -0.06025, 0.00155, 0.05160, -0.00064, 0.00004, 49.38083, -0.00000, 0.00000
0.08000, 1.80878, -0.49825, 0.00275, 0.06880, -0.00122, 0.00007, 49.38083, -0.00000, 0.00000
0.10000, 1.79998, 0.01350, 0.00430, 0.08600, -0.00247, 0.00015, 49.38083, -0.00000, 0.00000
0.12000, 1.80932, 0.84550, 0.00619, 0.10320, -0.00369, 0.00022, 49.38083, -0.00000, 0.00000
0.14000, 1.83380, -0.28000, 0.00843, 0.12040, -0.00595, 0.00035, 49.38083, -0.00000, 0.00000
0.16000, 1.79812, -1.05325, 0.01101, 0.13760, -0.00811, 0.00048, 49.38083, -0.00000, 0.00000
0.18000, 1.79167, 0.57175, 0.01393, 0.15480, -0.01004, 0.00059, 49.38083, -0.00000, 0.00000
0.20000, 1.82099, 1.06000, 0.01720, 0.17200, -0.01230, 0.00073, 49.38083, -0.00000, 0.00000
0.22000, 1.83407, 0.59400, 0.02081, 0.18920, -0.01564, 0.00092, 49.38083, -0.00000, 0.00000
0.24000, 1.84475, 0.15300, 0.02477, 0.20640, -0.01782, 0.00105, 49.38083, -0.00000, 0.00000
0.26000, 1.84019, -0.38425, 0.02907, 0.22360, -0.02083, 0.00123, 49.38083, -0.00000, 0.00000
0.28000, 1.82938, -0.30625, 0.03371, 0.24080, -0.02402, 0.00142, 49.38083, -0.00000, 0.00000
0.30000, 1.82794, -0.07575, 0.03870, 0.25800, -0.02858, 0.00169, 49.38083, -0.00000, 0.00000
0.32000, 1.82635, 0.21725, 0.04403, 0.27520, -0.03194, 0.00189, 49.38083, -0.00000, 0.00000
0.34000, 1.83663, 0.52225, 0.04971, 0.29240, -0.03650, 0.00216, 49.38083, -0.00000, 0.00000
0.36000, 1.84724, 1.01075, 0.05573, 0.30960, -0.04248, 0.00252, 49.38083, -0.00000, 0.00000
0.38000, 1.87706, 1.04975, 0.06209, 0.32680, -0.04789, 0.00284, 49.38083, -0.00000, 0.00000
0.40000, 1.88923, 0.61025, 0.06880, 0.34400, -0.05008, 0.00297, 49.38083, -0.00000, 0.00000
0.42000, 1.90147, 0.56450, 0.07585, 0.36120, -0.05713, 0.00340, 49.38083, -0.00000, 0.00000
0.44000, 1.91181, 0.47100, 0.08325, 0.37840, -0.06594, 0.00394, 49.38083, -0.00000, 0.00000
0.46000, 1.92031, 0.47775, 0.09099, 0.39560, -0.07217, 0.00432, 49.38083, -0.00000, 0.00000
0.48000, 1.93092, 0.53200, 0.09907, 0.41280, -0.07629, 0.00457, 49.38083, -0.00000, 0.00000
0.50000, 1.94159, 0.57275, 0.10750, 0.43000, -0.08431, 0.00506, 49.38083, -0.00000, 0.00000
0.52000, 1.95383, 0.37600, 0.11627, 0.44720, -0.09467, 0.00569, 49.38083, -0.00000, 0.00000
0.54000, 1.95663, 0.33675, 0.12539, 0.46440, -0.09851, 0.00593, 49.38083, -0.00000, 0.00000
0.56000, 1.96730, 0.48325, 0.13485, 0.48160, -0.11049, 0.00667, 49.38083, -0.00000, 0.00000
0.58000, 1.97596, 0.86575, 0.14465, 0.49880, -0.11437, 0.00691, 49.38083, -0.00000, 0.00000
0.60000, 2.00193, 0.95925, 0.15480, 0.51600, -0.12702, 0.00769, 49.38083, -0.00000, 0.00000
0.62000, 2.01433, 0.80150, 0.16529, 0.53320, -0.14172, 0.00861, 49.38083, -0.00000, 0.00000
0.64000, 2.03399, 0.90500, 0.17613, 0.55040, -0.14636, 0.00890, 49.38083, -0.00000, 0.00000
0.66000, 2.05053, 0.05525, 0.18731, 0.56760, -0.15914, 0.00971, 49.38083, -0.00000, 0.00000
0.68000, 2.03620, -0.62025, 0.19883, 0.58480, -0.16954, 0.01037, 49.38083, -0.00000, 0.00000
0.70000, 2.02572, -0.33550, 0.21070, 0.60200, -0.17702, 0.01084, 49.38083, -0.00000, 0.00000
0.72000, 2.02278, 0.10550, 0.22291, 0.61920, -0.19617, 0.01204, 49.38083, -0.00000, 0.00000
0.74000, 2.02994, -0.00500, 0.23547, 0.63640, -0.20801, 0.01278, 49.38083, -0.00000, 0.00000
0.76000, 2.02258, -0.01875, 0.24837, 0.65360, -0.21753, 0.01338, 49.38083, -0.00000, 0.00000
0.78000, 2.02919, 0.07075, 0.26161, 0.67080, -0.22798, 0.01403, 49.38083, -0.00000, 0.00000
0.80000, 2.02541, -0.10100, 0.27520, 0.68800, -0.24113, 0.01486, 49.38083, -0.00000, 0.00000
0.82000, 2.02515, 0.56300, 0.28913, 0.70520, -0.25339, 0.01563, 49.38083, -0.00000, 0.00000
0.84000, 2.04793, 1.30525, 0.30341, 0.72240, -0.26646, 0.01645, 49.38083, -0.00000, 0.00000
0.86000, 2.07736, 1.97900, 0.31803, 0.73960, -0.28315, 0.01751, 49.38083, -0.00000, 0.00000
0.88000, 2.12709, 2.98075, 0.33299, 0.75680, -0.29859, 0.01849, 49.38083, -0.00000, 0.00000
0.90000, 2.19659, 3.50825, 0.34830, 0.77400, -0.31453, 0.01953, 49.38083, -0.00000, 0.00000
0.92000, 2.26742, 3.27775, 0.36395, 0.79120, -0.32948, 0.02052, 49.38083, -0.00000, 0.00000
0.94000, 2.32770, 2.21175, 0.37995, 0.80840, -0.34273, 0.02141, 49.38083, -0.00000, 0.00000
0.96000, 2.35589, 1.99700, 0.39629, 0.82560, -0.35999, 0.02259, 49.38083, -0.00000, 0.00000
0.98000, 2.40758, 2.88725, 0.41297, 0.84280, -0.37472, 0.02361, 49.38083, -0.00000, 0.00000
1.00000, 2.47138, 3.15250, 0.43000, 0.86000, -0.38828, 0.02456, 49.38083, -0.00000, 0.00000
1.02000, 2.53368, 1.90100, 0.44737, 0.87720, -0.40795, 0.02596, 49.38083, -0.00000, 0.00000
