0.00000, -0.00202, -0.00000, 0.00000, 0.00000, -0.00000, 0.00012, 35.81593, -0.00000, 0.00000
0.02000, -0.00202, -0.00000, 0.00017, 0.01720, -0.00000, 0.00012, 35.81593, -0.00000, 0.00000
0.04000, -0.00202, -0.32600, 0.00069, 0.03440, -0.00000, 0.00012, 35.81593, -0.00000, 0.00000
0.06000, -0.01506, -0.46625, 0.00155, 0.05160, -0.00000, 0.00046, 35.81593, -0.00000, 0.00000
0.08000, -0.02067, -0.17575, 0.00275, 0.06880, -0.00000, 0.00098, 35.81593, -0.00000, 0.00000
0.10000, -0.02209, -1.06450, 0.00430, 0.08600, -0.00001, 0.00214, 35.81593, -0.00000, 0.00000
0.12000, -0.06325, -3.00700, 0.00619, 0.10320, -0.00001, 0.00348, 35.81593, -0.00000, 0.00000
0.14000, -0.14237, -2.04200, 0.00843, 0.12040, -0.00002, 0.00524, 35.81593, -0.00000, 0.00000
0.16000, -0.14493, 0.34075, 0.01101, 0.13760, -0.00004, 0.00760, 35.81593, -0.00000, 0.00000
0.18000, -0.12874, 0.26350, 0.01393, 0.15480, -0.00005, 0.01014, 35.81593, -0.00000, 0.00000
0.20000, -0.13439, -0.09600, 0.01720, 0.17200, -0.00006, 0.01199, 35.81593, -0.00000, 0.00000
0.22000, -0.13258, -0.10475, 0.02081, 0.18920, -0.00008, 0.01463, 35.81593, -0.00000, 0.00000
0.24000, -0.13858, -0.31775, 0.02477, 0.20640, -0.00009, 0.01714, 35.81593, -0.00000, 0.00000
0.26000, -0.14529, -1.10875, 0.02907, 0.22360, -0.00010, 0.01946, 35.81593, -0.00000, 0.00000
0.28000, -0.18293, -1.63800, 0.03371, 0.24080, -0.00013, 0.02280, 35.81593, -0.00000, 0.00000
0.30000, -0.21081, -1.09125, 0.03870, 0.25800, -0.00016, 0.02777, 35.81593, -0.00000, 0.00000
0.32000, -0.22658, -0.43775, 0.04403, 0.27520, -0.00019, 0.03236, 35.81593, -0.00000, 0.00000
0.34000, -0.22832, -0.17400, 0.04971, 0.29240, -0.00023, 0.03692, 35.81593, -0.00000, 0.00000
0.36000, -0.23354, -0.85675, 0.05573, 0.30960, -0.00027, 0.04222, 35.81593, -0.00000, 0.00000
